image_id,dataset,species,split,width,height,aspect_ratio,area
2291,LynxID2025,lynx,train,1099,1099,1.0,1207801
2292,LynxID2025,lynx,test,1692,1692,1.0,2862864
2293,LynxID2025,lynx,test,1564,1564,1.0,2446096
2294,LynxID2025,lynx,test,1187,1187,1.0,1408969
2295,LynxID2025,lynx,train,629,629,1.0,395641
2296,LynxID2025,lynx,train,460,460,1.0,211600
2297,LynxID2025,lynx,train,820,820,1.0,672400
2298,LynxID2025,lynx,train,633,633,1.0,400689
2299,LynxID2025,lynx,train,739,739,1.0,546121
2300,LynxID2025,lynx,train,2989,2989,1.0,8934121
2301,LynxID2025,lynx,test,1189,1189,1.0,1413721
2302,LynxID2025,lynx,train,1560,1560,1.0,2433600
2303,LynxID2025,lynx,test,656,656,1.0,430336
2304,LynxID2025,lynx,train,1423,1423,1.0,2024929
2305,LynxID2025,lynx,train,631,631,1.0,398161
2306,LynxID2025,lynx,train,836,836,1.0,698896
2307,LynxID2025,lynx,test,1745,1745,1.0,3045025
2308,LynxID2025,lynx,train,583,583,1.0,339889
2309,LynxID2025,lynx,train,421,421,1.0,177241
2310,LynxID2025,lynx,train,295,295,1.0,87025
2311,LynxID2025,lynx,train,601,601,1.0,361201
2312,LynxID2025,lynx,train,504,504,1.0,254016
2313,LynxID2025,lynx,test,853,853,1.0,727609
2314,LynxID2025,lynx,train,1232,1232,1.0,1517824
2315,LynxID2025,lynx,train,575,575,1.0,330625
2316,LynxID2025,lynx,train,631,631,1.0,398161
2317,LynxID2025,lynx,train,1189,1189,1.0,1413721
2318,LynxID2025,lynx,train,683,683,1.0,466489
2319,LynxID2025,lynx,train,1365,1365,1.0,1863225
2320,LynxID2025,lynx,test,1425,1425,1.0,2030625
2321,LynxID2025,lynx,train,757,757,1.0,573049
2322,LynxID2025,lynx,test,1765,1765,1.0,3115225
2323,LynxID2025,lynx,train,1079,1079,1.0,1164241
2324,LynxID2025,lynx,test,2430,2430,1.0,5904900
2325,LynxID2025,lynx,train,1168,1168,1.0,1364224
2326,LynxID2025,lynx,test,919,919,1.0,844561
2327,LynxID2025,lynx,train,829,829,1.0,687241
2328,LynxID2025,lynx,train,1772,1772,1.0,3139984
2329,LynxID2025,lynx,train,2808,2808,1.0,7884864
2330,LynxID2025,lynx,test,791,791,1.0,625681
2331,LynxID2025,lynx,train,719,719,1.0,516961
2332,LynxID2025,lynx,train,895,895,1.0,801025
2333,LynxID2025,lynx,train,451,451,1.0,203401
2334,LynxID2025,lynx,train,709,709,1.0,502681
2335,LynxID2025,lynx,train,595,595,1.0,354025
2336,LynxID2025,lynx,test,1189,1189,1.0,1413721
2337,LynxID2025,lynx,train,1063,1063,1.0,1129969
2338,LynxID2025,lynx,test,3305,3305,1.0,10923025
2339,LynxID2025,lynx,train,629,629,1.0,395641
2340,LynxID2025,lynx,train,1398,1398,1.0,1954404
2341,LynxID2025,lynx,train,1115,1115,1.0,1243225
2342,LynxID2025,lynx,train,1134,1134,1.0,1285956
2343,LynxID2025,lynx,test,2683,2683,1.0,7198489
2344,LynxID2025,lynx,train,1207,1207,1.0,1456849
2345,LynxID2025,lynx,train,1603,1603,1.0,2569609
2346,LynxID2025,lynx,train,721,721,1.0,519841
2347,LynxID2025,lynx,train,655,655,1.0,429025
2348,LynxID2025,lynx,train,339,339,1.0,114921
2349,LynxID2025,lynx,train,4309,4309,1.0,18567481
2350,LynxID2025,lynx,train,1268,1268,1.0,1607824
2351,LynxID2025,lynx,train,547,547,1.0,299209
2352,LynxID2025,lynx,train,1123,1123,1.0,1261129
2353,LynxID2025,lynx,train,647,647,1.0,418609
2354,LynxID2025,lynx,train,702,702,1.0,492804
2355,LynxID2025,lynx,train,469,469,1.0,219961
2356,LynxID2025,lynx,train,692,692,1.0,478864
2357,LynxID2025,lynx,train,539,539,1.0,290521
2358,LynxID2025,lynx,train,774,774,1.0,599076
2359,LynxID2025,lynx,train,1459,1459,1.0,2128681
2360,LynxID2025,lynx,train,540,540,1.0,291600
2361,LynxID2025,lynx,train,737,737,1.0,543169
2362,LynxID2025,lynx,train,1411,1411,1.0,1990921
2363,LynxID2025,lynx,train,1423,1423,1.0,2024929
2364,LynxID2025,lynx,train,252,252,1.0,63504
2365,LynxID2025,lynx,train,2484,2484,1.0,6170256
2366,LynxID2025,lynx,train,4813,4813,1.0,23164969
2367,LynxID2025,lynx,train,2538,2538,1.0,6441444
2368,LynxID2025,lynx,train,1063,1063,1.0,1129969
2369,LynxID2025,lynx,test,4229,4229,1.0,17884441
2370,LynxID2025,lynx,train,1459,1459,1.0,2128681
2371,LynxID2025,lynx,train,252,252,1.0,63504
2372,LynxID2025,lynx,train,728,728,1.0,529984
2373,LynxID2025,lynx,train,541,541,1.0,292681
2374,LynxID2025,lynx,train,774,774,1.0,599076
2375,LynxID2025,lynx,test,719,719,1.0,516961
2376,LynxID2025,lynx,train,1333,1333,1.0,1776889
2377,LynxID2025,lynx,train,856,856,1.0,732736
2378,LynxID2025,lynx,train,444,444,1.0,197136
2379,LynxID2025,lynx,test,2233,2233,1.0,4986289
2380,LynxID2025,lynx,train,1015,1015,1.0,1030225
2381,LynxID2025,lynx,train,1825,1825,1.0,3330625
2382,LynxID2025,lynx,train,601,601,1.0,361201
2383,LynxID2025,lynx,train,881,881,1.0,776161
2384,LynxID2025,lynx,train,378,378,1.0,142884
2385,LynxID2025,lynx,test,1519,1519,1.0,2307361
2386,LynxID2025,lynx,train,1764,1764,1.0,3111696
2387,LynxID2025,lynx,train,1242,1242,1.0,1542564
2388,LynxID2025,lynx,test,2593,2593,1.0,6723649
2389,LynxID2025,lynx,test,532,532,1.0,283024
2390,LynxID2025,lynx,test,491,491,1.0,241081
2391,LynxID2025,lynx,train,774,774,1.0,599076
2392,LynxID2025,lynx,train,820,820,1.0,672400
2393,LynxID2025,lynx,train,2160,2160,1.0,4665600
2394,LynxID2025,lynx,train,619,619,1.0,383161
2395,LynxID2025,lynx,train,1710,1710,1.0,2924100
2396,LynxID2025,lynx,train,2653,2653,1.0,7038409
2397,LynxID2025,lynx,train,991,991,1.0,982081
2398,LynxID2025,lynx,train,719,719,1.0,516961
2399,LynxID2025,lynx,test,811,811,1.0,657721
2400,LynxID2025,lynx,train,1728,1728,1.0,2985984
2401,LynxID2025,lynx,train,1368,1368,1.0,1871424
2402,LynxID2025,lynx,train,883,883,1.0,779689
2403,LynxID2025,lynx,test,2646,2646,1.0,7001316
2404,LynxID2025,lynx,test,892,892,1.0,795664
2405,LynxID2025,lynx,train,1097,1097,1.0,1203409
2406,LynxID2025,lynx,test,745,745,1.0,555025
2407,LynxID2025,lynx,train,565,565,1.0,319225
2408,LynxID2025,lynx,test,883,883,1.0,779689
2409,LynxID2025,lynx,test,2008,2008,1.0,4032064
2410,LynxID2025,lynx,train,701,701,1.0,491401
2411,LynxID2025,lynx,test,727,727,1.0,528529
2412,LynxID2025,lynx,train,1501,1501,1.0,2253001
2413,LynxID2025,lynx,train,1483,1483,1.0,2199289
2414,LynxID2025,lynx,train,1062,1062,1.0,1127844
2415,LynxID2025,lynx,train,846,846,1.0,715716
2416,LynxID2025,lynx,train,457,457,1.0,208849
2417,LynxID2025,lynx,train,2564,2564,1.0,6574096
2418,LynxID2025,lynx,train,629,629,1.0,395641
2419,LynxID2025,lynx,train,558,558,1.0,311364
2420,LynxID2025,lynx,train,791,791,1.0,625681
2421,LynxID2025,lynx,train,919,919,1.0,844561
2422,LynxID2025,lynx,train,763,763,1.0,582169
2423,LynxID2025,lynx,train,775,775,1.0,600625
2424,LynxID2025,lynx,train,901,901,1.0,811801
2425,LynxID2025,lynx,train,601,601,1.0,361201
2426,LynxID2025,lynx,test,1951,1951,1.0,3806401
2427,LynxID2025,lynx,train,739,739,1.0,546121
2428,LynxID2025,lynx,train,1501,1501,1.0,2253001
2429,LynxID2025,lynx,train,990,990,1.0,980100
2430,LynxID2025,lynx,train,1277,1277,1.0,1630729
2431,LynxID2025,lynx,train,2250,2250,1.0,5062500
2432,LynxID2025,lynx,train,611,611,1.0,373321
2433,LynxID2025,lynx,train,619,619,1.0,383161
2434,LynxID2025,lynx,train,719,719,1.0,516961
2435,LynxID2025,lynx,test,1648,1648,1.0,2715904
2436,LynxID2025,lynx,train,809,809,1.0,654481
2437,LynxID2025,lynx,test,1513,1513,1.0,2289169
2438,LynxID2025,lynx,train,936,936,1.0,876096
2439,LynxID2025,lynx,train,1422,1422,1.0,2022084
2440,LynxID2025,lynx,train,485,485,1.0,235225
2441,LynxID2025,lynx,test,3661,3661,1.0,13402921
2442,LynxID2025,lynx,train,576,576,1.0,331776
2443,LynxID2025,lynx,train,1117,1117,1.0,1247689
2444,LynxID2025,lynx,train,871,871,1.0,758641
2445,LynxID2025,lynx,train,611,611,1.0,373321
2446,LynxID2025,lynx,train,1529,1529,1.0,2337841
2447,LynxID2025,lynx,train,397,397,1.0,157609
2448,LynxID2025,lynx,train,2106,2106,1.0,4435236
2449,LynxID2025,lynx,train,917,917,1.0,840889
2450,LynxID2025,lynx,train,1207,1207,1.0,1456849
2451,LynxID2025,lynx,train,593,593,1.0,351649
2452,LynxID2025,lynx,train,1459,1459,1.0,2128681
2453,LynxID2025,lynx,train,629,629,1.0,395641
2454,LynxID2025,lynx,train,989,989,1.0,978121
2455,LynxID2025,lynx,train,971,971,1.0,942841
2456,LynxID2025,lynx,train,539,539,1.0,290521
2457,LynxID2025,lynx,train,809,809,1.0,654481
2458,LynxID2025,lynx,train,619,619,1.0,383161
2459,LynxID2025,lynx,train,2503,2503,1.0,6265009
2460,LynxID2025,lynx,train,1423,1423,1.0,2024929
2461,LynxID2025,lynx,train,990,990,1.0,980100
2462,LynxID2025,lynx,train,1166,1166,1.0,1359556
2463,LynxID2025,lynx,train,1277,1277,1.0,1630729
2464,LynxID2025,lynx,train,1026,1026,1.0,1052676
2465,LynxID2025,lynx,train,539,539,1.0,290521
2466,LynxID2025,lynx,train,1403,1403,1.0,1968409
2467,LynxID2025,lynx,train,869,869,1.0,755161
2468,LynxID2025,lynx,train,1583,1583,1.0,2505889
2469,LynxID2025,lynx,test,4723,4723,1.0,22306729
2470,LynxID2025,lynx,train,1159,1159,1.0,1343281
2471,LynxID2025,lynx,train,1861,1861,1.0,3463321
2472,LynxID2025,lynx,test,745,745,1.0,555025
2473,LynxID2025,lynx,test,770,770,1.0,592900
2474,LynxID2025,lynx,train,451,451,1.0,203401
2475,LynxID2025,lynx,train,1099,1099,1.0,1207801
2476,LynxID2025,lynx,train,2412,2412,1.0,5817744
2477,LynxID2025,lynx,test,1902,1902,1.0,3617604
2478,LynxID2025,lynx,test,2701,2701,1.0,7295401
2479,LynxID2025,lynx,train,613,613,1.0,375769
2480,LynxID2025,lynx,train,1873,1873,1.0,3508129
2481,LynxID2025,lynx,train,503,503,1.0,253009
2482,LynxID2025,lynx,train,893,893,1.0,797449
2483,LynxID2025,lynx,train,1153,1153,1.0,1329409
2484,LynxID2025,lynx,train,1153,1153,1.0,1329409
2485,LynxID2025,lynx,train,2879,2879,1.0,8288641
2486,LynxID2025,lynx,train,395,395,1.0,156025
2487,LynxID2025,lynx,test,860,860,1.0,739600
2488,LynxID2025,lynx,train,847,847,1.0,717409
2489,LynxID2025,lynx,train,1045,1045,1.0,1092025
2490,LynxID2025,lynx,train,1864,1864,1.0,3474496
2491,LynxID2025,lynx,test,1945,1945,1.0,3783025
2492,LynxID2025,lynx,train,1693,1693,1.0,2866249
2493,LynxID2025,lynx,train,1196,1196,1.0,1430416
2494,LynxID2025,lynx,train,775,775,1.0,600625
2495,LynxID2025,lynx,test,973,973,1.0,946729
2496,LynxID2025,lynx,test,1225,1225,1.0,1500625
2497,LynxID2025,lynx,train,541,541,1.0,292681
2498,LynxID2025,lynx,train,385,385,1.0,148225
2499,LynxID2025,lynx,train,532,532,1.0,283024
2500,LynxID2025,lynx,train,721,721,1.0,519841
2501,LynxID2025,lynx,test,1189,1189,1.0,1413721
2502,LynxID2025,lynx,train,667,667,1.0,444889
2503,LynxID2025,lynx,train,757,757,1.0,573049
2504,LynxID2025,lynx,train,485,485,1.0,235225
2505,LynxID2025,lynx,train,575,575,1.0,330625
2506,LynxID2025,lynx,train,612,612,1.0,374544
2507,LynxID2025,lynx,train,989,989,1.0,978121
2508,LynxID2025,lynx,train,1045,1045,1.0,1092025
2509,LynxID2025,lynx,train,539,539,1.0,290521
2510,LynxID2025,lynx,train,547,547,1.0,299209
2511,LynxID2025,lynx,test,1861,1861,1.0,3463321
2512,LynxID2025,lynx,test,720,720,1.0,518400
2513,LynxID2025,lynx,train,792,792,1.0,627264
2514,LynxID2025,lynx,train,485,485,1.0,235225
2515,LynxID2025,lynx,train,1133,1133,1.0,1283689
2516,LynxID2025,lynx,train,899,899,1.0,808201
2517,LynxID2025,lynx,train,727,727,1.0,528529
2518,LynxID2025,lynx,test,1277,1277,1.0,1630729
2519,LynxID2025,lynx,train,883,883,1.0,779689
2520,LynxID2025,lynx,train,1729,1729,1.0,2989441
2521,LynxID2025,lynx,train,1288,1288,1.0,1658944
2522,LynxID2025,lynx,train,613,613,1.0,375769
2523,LynxID2025,lynx,train,665,665,1.0,442225
2524,LynxID2025,lynx,train,1242,1242,1.0,1542564
2525,LynxID2025,lynx,test,1781,1781,1.0,3171961
2526,LynxID2025,lynx,train,1429,1429,1.0,2042041
2527,LynxID2025,lynx,test,1187,1187,1.0,1408969
2528,LynxID2025,lynx,train,1309,1309,1.0,1713481
2529,LynxID2025,lynx,test,2195,2195,1.0,4818025
2530,LynxID2025,lynx,test,1098,1098,1.0,1205604
2531,LynxID2025,lynx,train,1368,1368,1.0,1871424
2532,LynxID2025,lynx,train,836,836,1.0,698896
2533,LynxID2025,lynx,train,900,900,1.0,810000
2534,LynxID2025,lynx,test,1483,1483,1.0,2199289
2535,LynxID2025,lynx,train,984,984,1.0,968256
2536,LynxID2025,lynx,train,1385,1385,1.0,1918225
2537,LynxID2025,lynx,train,1007,1007,1.0,1014049
2538,LynxID2025,lynx,train,1153,1153,1.0,1329409
2539,LynxID2025,lynx,train,1639,1639,1.0,2686321
2540,LynxID2025,lynx,train,1285,1285,1.0,1651225
2541,LynxID2025,lynx,train,953,953,1.0,908209
2542,LynxID2025,lynx,train,619,619,1.0,383161
2543,LynxID2025,lynx,train,811,811,1.0,657721
2544,LynxID2025,lynx,test,2125,2125,1.0,4515625
2545,LynxID2025,lynx,test,1097,1097,1.0,1203409
2546,LynxID2025,lynx,test,1116,1116,1.0,1245456
2547,LynxID2025,lynx,train,611,611,1.0,373321
2548,LynxID2025,lynx,train,2610,2610,1.0,6812100
2549,LynxID2025,lynx,test,727,727,1.0,528529
2550,LynxID2025,lynx,train,2016,2016,1.0,4064256
2551,LynxID2025,lynx,train,847,847,1.0,717409
2552,LynxID2025,lynx,test,3617,3617,1.0,13082689
2553,LynxID2025,lynx,train,323,323,1.0,104329
2554,LynxID2025,lynx,test,1746,1746,1.0,3048516
2555,LynxID2025,lynx,test,788,788,1.0,620944
2556,LynxID2025,lynx,train,775,775,1.0,600625
2557,LynxID2025,lynx,train,1080,1080,1.0,1166400
2558,LynxID2025,lynx,train,2538,2538,1.0,6441444
2559,LynxID2025,lynx,train,871,871,1.0,758641
2560,LynxID2025,lynx,train,719,719,1.0,516961
2561,LynxID2025,lynx,train,763,763,1.0,582169
2562,LynxID2025,lynx,test,1260,1260,1.0,1587600
2563,LynxID2025,lynx,train,720,720,1.0,518400
2564,LynxID2025,lynx,test,829,829,1.0,687241
2565,LynxID2025,lynx,train,827,827,1.0,683929
2566,LynxID2025,lynx,train,1063,1063,1.0,1129969
2567,LynxID2025,lynx,train,1009,1009,1.0,1018081
2568,LynxID2025,lynx,train,1079,1079,1.0,1164241
2569,LynxID2025,lynx,train,1007,1007,1.0,1014049
2570,LynxID2025,lynx,train,882,882,1.0,777924
2571,LynxID2025,lynx,train,2239,2239,1.0,5013121
2572,LynxID2025,lynx,train,1279,1279,1.0,1635841
2573,LynxID2025,lynx,train,1638,1638,1.0,2683044
2574,LynxID2025,lynx,train,4309,4309,1.0,18567481
2575,LynxID2025,lynx,train,1315,1315,1.0,1729225
2576,LynxID2025,lynx,train,775,775,1.0,600625
2577,LynxID2025,lynx,train,1339,1339,1.0,1792921
2578,LynxID2025,lynx,train,2293,2293,1.0,5257849
2579,LynxID2025,lynx,train,846,846,1.0,715716
2580,LynxID2025,lynx,test,1998,1998,1.0,3992004
2581,LynxID2025,lynx,train,1098,1098,1.0,1205604
2582,LynxID2025,lynx,train,3222,3222,1.0,10381284
2583,LynxID2025,lynx,train,468,468,1.0,219024
2584,LynxID2025,lynx,train,792,792,1.0,627264
2585,LynxID2025,lynx,train,2214,2214,1.0,4901796
2586,LynxID2025,lynx,train,1584,1584,1.0,2509056
2587,LynxID2025,lynx,train,1576,1576,1.0,2483776
2588,LynxID2025,lynx,train,811,811,1.0,657721
2589,LynxID2025,lynx,train,599,599,1.0,358801
2590,LynxID2025,lynx,train,1072,1072,1.0,1149184
2591,LynxID2025,lynx,test,791,791,1.0,625681
2592,LynxID2025,lynx,test,881,881,1.0,776161
2593,LynxID2025,lynx,train,944,944,1.0,891136
2594,LynxID2025,lynx,train,522,522,1.0,272484
2595,LynxID2025,lynx,train,1205,1205,1.0,1452025
2596,LynxID2025,lynx,train,936,936,1.0,876096
2597,LynxID2025,lynx,train,1151,1151,1.0,1324801
2598,LynxID2025,lynx,train,997,997,1.0,994009
2599,LynxID2025,lynx,train,1189,1189,1.0,1413721
2600,LynxID2025,lynx,train,943,943,1.0,889249
2601,LynxID2025,lynx,test,1259,1259,1.0,1585081
2602,LynxID2025,lynx,train,827,827,1.0,683929
2603,LynxID2025,lynx,train,649,649,1.0,421201
2604,LynxID2025,lynx,train,1007,1007,1.0,1014049
2605,LynxID2025,lynx,train,613,613,1.0,375769
2606,LynxID2025,lynx,test,2735,2735,1.0,7480225
2607,LynxID2025,lynx,train,1189,1189,1.0,1413721
2608,LynxID2025,lynx,train,1637,1637,1.0,2679769
2609,LynxID2025,lynx,train,539,539,1.0,290521
2610,LynxID2025,lynx,train,1027,1027,1.0,1054729
2611,LynxID2025,lynx,train,773,773,1.0,597529
2612,LynxID2025,lynx,train,1880,1880,1.0,3534400
2613,LynxID2025,lynx,test,781,781,1.0,609961
2614,LynxID2025,lynx,train,451,451,1.0,203401
2615,LynxID2025,lynx,train,1116,1116,1.0,1245456
2616,LynxID2025,lynx,train,1185,1185,1.0,1404225
2617,LynxID2025,lynx,train,1477,1477,1.0,2181529
2618,LynxID2025,lynx,train,847,847,1.0,717409
2619,LynxID2025,lynx,train,2826,2826,1.0,7986276
2620,LynxID2025,lynx,train,828,828,1.0,685584
2621,LynxID2025,lynx,train,1710,1710,1.0,2924100
2622,LynxID2025,lynx,train,655,655,1.0,429025
2623,LynxID2025,lynx,train,1141,1141,1.0,1301881
2624,LynxID2025,lynx,train,774,774,1.0,599076
2625,LynxID2025,lynx,test,1297,1297,1.0,1682209
2626,LynxID2025,lynx,test,656,656,1.0,430336
2627,LynxID2025,lynx,train,2375,2375,1.0,5640625
2628,LynxID2025,lynx,train,1663,1663,1.0,2765569
2629,LynxID2025,lynx,train,937,937,1.0,877969
2630,LynxID2025,lynx,train,612,612,1.0,374544
2631,LynxID2025,lynx,test,1304,1304,1.0,1700416
2632,LynxID2025,lynx,train,1242,1242,1.0,1542564
2633,LynxID2025,lynx,train,683,683,1.0,466489
2634,LynxID2025,lynx,train,1909,1909,1.0,3644281
2635,LynxID2025,lynx,train,997,997,1.0,994009
2636,LynxID2025,lynx,train,1369,1369,1.0,1874161
2637,LynxID2025,lynx,train,889,889,1.0,790321
2638,LynxID2025,lynx,test,1602,1602,1.0,2566404
2639,LynxID2025,lynx,train,1602,1602,1.0,2566404
2640,LynxID2025,lynx,train,1151,1151,1.0,1324801
2641,LynxID2025,lynx,train,1483,1483,1.0,2199289
2642,LynxID2025,lynx,train,4435,4435,1.0,19669225
2643,LynxID2025,lynx,test,2411,2411,1.0,5812921
2644,LynxID2025,lynx,test,1044,1044,1.0,1089936
2645,LynxID2025,lynx,train,611,611,1.0,373321
2646,LynxID2025,lynx,train,475,475,1.0,225625
2647,LynxID2025,lynx,train,539,539,1.0,290521
2648,LynxID2025,lynx,test,1746,1746,1.0,3048516
2649,LynxID2025,lynx,train,1819,1819,1.0,3308761
2650,LynxID2025,lynx,train,4561,4561,1.0,20802721
2651,LynxID2025,lynx,train,1117,1117,1.0,1247689
2652,LynxID2025,lynx,train,501,501,1.0,251001
2653,LynxID2025,lynx,train,1123,1123,1.0,1261129
2654,LynxID2025,lynx,test,1484,1484,1.0,2202256
2655,LynxID2025,lynx,test,1549,1549,1.0,2399401
2656,LynxID2025,lynx,train,529,529,1.0,279841
2657,LynxID2025,lynx,test,557,557,1.0,310249
2658,LynxID2025,lynx,train,811,811,1.0,657721
2659,LynxID2025,lynx,train,811,811,1.0,657721
2660,LynxID2025,lynx,train,900,900,1.0,810000
2661,LynxID2025,lynx,train,775,775,1.0,600625
2662,LynxID2025,lynx,train,601,601,1.0,361201
2663,LynxID2025,lynx,train,1224,1224,1.0,1498176
2664,LynxID2025,lynx,train,1252,1252,1.0,1567504
2665,LynxID2025,lynx,train,971,971,1.0,942841
2666,LynxID2025,lynx,train,647,647,1.0,418609
2667,LynxID2025,lynx,train,1080,1080,1.0,1166400
2668,LynxID2025,lynx,train,775,775,1.0,600625
2669,LynxID2025,lynx,train,1351,1351,1.0,1825201
2670,LynxID2025,lynx,train,774,774,1.0,599076
2671,LynxID2025,lynx,train,4103,4103,1.0,16834609
2672,LynxID2025,lynx,train,835,835,1.0,697225
2673,LynxID2025,lynx,train,619,619,1.0,383161
2674,LynxID2025,lynx,train,1585,1585,1.0,2512225
2675,LynxID2025,lynx,train,754,754,1.0,568516
2676,LynxID2025,lynx,train,745,745,1.0,555025
2677,LynxID2025,lynx,train,901,901,1.0,811801
2678,LynxID2025,lynx,train,1295,1295,1.0,1677025
2679,LynxID2025,lynx,train,964,964,1.0,929296
2680,LynxID2025,lynx,train,973,973,1.0,946729
2681,LynxID2025,lynx,train,1367,1367,1.0,1868689
2682,LynxID2025,lynx,train,775,775,1.0,600625
2683,LynxID2025,lynx,train,493,493,1.0,243049
2684,LynxID2025,lynx,train,540,540,1.0,291600
2685,LynxID2025,lynx,train,1583,1583,1.0,2505889
2686,LynxID2025,lynx,train,901,901,1.0,811801
2687,LynxID2025,lynx,test,883,883,1.0,779689
2688,LynxID2025,lynx,train,793,793,1.0,628849
2689,LynxID2025,lynx,test,637,637,1.0,405769
2690,LynxID2025,lynx,train,1313,1313,1.0,1723969
2691,LynxID2025,lynx,train,1008,1008,1.0,1016064
2692,LynxID2025,lynx,train,1709,1709,1.0,2920681
2693,LynxID2025,lynx,train,793,793,1.0,628849
2694,LynxID2025,lynx,train,1405,1405,1.0,1974025
2695,LynxID2025,lynx,train,2881,2881,1.0,8300161
2696,LynxID2025,lynx,train,1177,1177,1.0,1385329
2697,LynxID2025,lynx,train,703,703,1.0,494209
2698,LynxID2025,lynx,train,523,523,1.0,273529
2699,LynxID2025,lynx,train,739,739,1.0,546121
2700,LynxID2025,lynx,train,559,559,1.0,312481
2701,LynxID2025,lynx,train,378,378,1.0,142884
2702,LynxID2025,lynx,train,1097,1097,1.0,1203409
2703,LynxID2025,lynx,train,1259,1259,1.0,1585081
2704,LynxID2025,lynx,train,1891,1891,1.0,3575881
2705,LynxID2025,lynx,test,755,755,1.0,570025
2706,LynxID2025,lynx,test,1727,1727,1.0,2982529
2707,LynxID2025,lynx,train,1152,1152,1.0,1327104
2708,LynxID2025,lynx,train,666,666,1.0,443556
2709,LynxID2025,lynx,test,685,685,1.0,469225
2710,LynxID2025,lynx,train,955,955,1.0,912025
2711,LynxID2025,lynx,train,757,757,1.0,573049
2712,LynxID2025,lynx,train,1531,1531,1.0,2343961
2713,LynxID2025,lynx,test,1549,1549,1.0,2399401
2714,LynxID2025,lynx,train,1278,1278,1.0,1633284
2715,LynxID2025,lynx,train,793,793,1.0,628849
2716,LynxID2025,lynx,train,655,655,1.0,429025
2717,LynxID2025,lynx,train,2663,2663,1.0,7091569
2718,LynxID2025,lynx,test,1324,1324,1.0,1752976
2719,LynxID2025,lynx,train,1045,1045,1.0,1092025
2720,LynxID2025,lynx,train,745,745,1.0,555025
2721,LynxID2025,lynx,test,1365,1365,1.0,1863225
2722,LynxID2025,lynx,train,502,502,1.0,252004
2723,LynxID2025,lynx,train,865,865,1.0,748225
2724,LynxID2025,lynx,test,1836,1836,1.0,3370896
2725,LynxID2025,lynx,test,811,811,1.0,657721
2726,LynxID2025,lynx,test,1027,1027,1.0,1054729
2727,LynxID2025,lynx,train,1207,1207,1.0,1456849
2728,LynxID2025,lynx,train,846,846,1.0,715716
2729,LynxID2025,lynx,train,1072,1072,1.0,1149184
2730,LynxID2025,lynx,train,630,630,1.0,396900
2731,LynxID2025,lynx,test,1333,1333,1.0,1776889
2732,LynxID2025,lynx,train,825,825,1.0,680625
2733,LynxID2025,lynx,test,665,665,1.0,442225
2734,LynxID2025,lynx,test,1818,1818,1.0,3305124
2735,LynxID2025,lynx,train,1099,1099,1.0,1207801
2736,LynxID2025,lynx,train,1619,1619,1.0,2621161
2737,LynxID2025,lynx,train,845,845,1.0,714025
2738,LynxID2025,lynx,train,324,324,1.0,104976
2739,LynxID2025,lynx,train,1567,1567,1.0,2455489
2740,LynxID2025,lynx,train,469,469,1.0,219961
2741,LynxID2025,lynx,train,1088,1088,1.0,1183744
2742,LynxID2025,lynx,train,541,541,1.0,292681
2743,LynxID2025,lynx,train,2185,2185,1.0,4774225
2744,LynxID2025,lynx,test,1144,1144,1.0,1308736
2745,LynxID2025,lynx,train,719,719,1.0,516961
2746,LynxID2025,lynx,train,865,865,1.0,748225
2747,LynxID2025,lynx,train,223,223,1.0,49729
2748,LynxID2025,lynx,train,612,612,1.0,374544
2749,LynxID2025,lynx,train,666,666,1.0,443556
2750,LynxID2025,lynx,train,379,379,1.0,143641
